"","gene_id","gene_symbol"
"51335","ENSG00000271687.1","MTND5P10"
"51336","ENSG00000271691.1","RP11-812E19.12"
"51337","ENSG00000271693.1","CTD-2194M22.1"
"51338","ENSG00000271696.1","RP11-548K12.13"
"51339","ENSG00000271697.1","RP11-1012A1.10"
"51340","ENSG00000271698.1","GS1-393G12.13"
"51341","ENSG00000271699.5","SNX29P2"
"51342","ENSG00000271701.1","RP11-438F14.10"
"51343","ENSG00000271702.1","RP11-63N3.2"
"51344","ENSG00000271704.1","BNIP3P20"
"51345","ENSG00000271705.1","RPL17P3"
"51346","ENSG00000271707.1","ATP1B3P1"
"51347","ENSG00000271709.1","RP11-297J22.1"
"51348","ENSG00000271710.1","NDUFA8P1"
"51349","ENSG00000271711.1","RP11-392O18.2"
"51350","ENSG00000271712.1","RP11-688D15.2"
"51351","ENSG00000271714.1","CTD-2377O17.1"
"51352","ENSG00000271715.1","CTD-2256P15.5"
"51353","ENSG00000271716.1","RP11-169K17.4"
"51354","ENSG00000271717.1","CTD-3020H12.4"
"51355","ENSG00000271723.5","MROH7-TTC4"
"51356","ENSG00000271724.1","CTC-359M8.3"
"51357","ENSG00000271725.1","RP11-761I4.4"
"51358","ENSG00000271727.2","RP11-532F6.4"
"51359","ENSG00000271730.1","RP11-787I22.3"
"51360","ENSG00000271732.1","RP5-1182A14.5"
"51361","ENSG00000271734.1","RP1-111B22.3"
"51362","ENSG00000271736.2","LINC02772"
"51363","ENSG00000271737.1","CTB-113I20.2"
"51364","ENSG00000271739.1","RNU1-29P"
"51365","ENSG00000271741.1","RP11-244H3.4"
"51366","ENSG00000271742.1","RP4-680D5.9"
"51367","ENSG00000271743.1","CTD-2541M15.3"
"51368","ENSG00000271746.1","RP1-202O8.3"
"51369","ENSG00000271749.1","RP11-269G24.7"
"51370","ENSG00000271751.1","RP11-110I1.14"
"51371","ENSG00000271752.1","RP11-269M20.3"
"51372","ENSG00000271754.1","RP3-337H4.9"
"51373","ENSG00000271755.1","RP1-153G14.4"
"51374","ENSG00000271758.2","RP11-35J10.5"
"51375","ENSG00000271761.1","XXbac-BPGBPG55C20.3"
"51376","ENSG00000271763.1","RP11-386M24.9"
"51377","ENSG00000271765.1","RN7SKP299"
"51378","ENSG00000271766.1","CTD-2195M15.3"
"51379","ENSG00000271771.1","RP11-1250I15.3"
"51380","ENSG00000271774.1","RP4-678D15.1"
"51381","ENSG00000271776.1","RP11-52L5.6"
"51382","ENSG00000271778.1","RP11-379F4.8"
"51383","ENSG00000271779.1","RP11-87N3.6"
"51384","ENSG00000271780.1","RP11-1017G21.5"
"51385","ENSG00000271781.1","CTD-2589H19.6"
"51386","ENSG00000271784.1","TP53RK-DT"
"51387","ENSG00000271787.1","RP11-254F7.3"
"51388","ENSG00000271788.1","CTD-2201E18.5"
"51389","ENSG00000271789.1","RP5-1112D6.7"
"51390","ENSG00000271792.1","CTB-35F21.5"
"51391","ENSG00000271793.2","RP11-321N4.5"
"51392","ENSG00000271795.1","CTC-251D13.1"
"51393","ENSG00000271797.1","CTC-428G20.6"
"51394","ENSG00000271798.1","SNORA51"
"51395","ENSG00000271803.1","RP1-63M2.5"
"51396","ENSG00000271806.1","RP5-892K4.1"
"51397","ENSG00000271810.5","RP11-426L16.10"
"51398","ENSG00000271811.1","RP1-79C4.4"
"51399","ENSG00000271814.1","RN7SKP290"
"51400","ENSG00000271816.1","BMS1P4"
"51401","ENSG00000271817.2","U3"
"51402","ENSG00000271818.1","RN7SKP4"
"51403","ENSG00000271819.1","RNU6-94P"
"51404","ENSG00000271820.1","RP5-894D12.5"
"51405","ENSG00000271821.1","XXbac-BPG299F13.14"
"51406","ENSG00000271824.2","SMIM32"
"51407","ENSG00000271825.1","RP11-337N6.2"
"51408","ENSG00000271826.5","PLS3-AS1"
"51409","ENSG00000271828.1","CTD-2310F14.1"
"51410","ENSG00000271830.1","RP11-1C8.7"
"51411","ENSG00000271833.1","RP11-356B19.11"
"51412","ENSG00000271841.1","RNU7-10P"
"51413","ENSG00000271843.1","RP11-245J9.5"
"51414","ENSG00000271848.2","SYNPO2L-AS1"
"51415","ENSG00000271849.1","MAN2A1-DT"
"51416","ENSG00000271850.2","LINC02343"
"51417","ENSG00000271851.1","RP11-565F19.2"
"51418","ENSG00000271852.1","SNORD11B"
"51419","ENSG00000271853.5","RP1-178F15.5"
"51420","ENSG00000271855.1","RP11-214N9.1"
"51421","ENSG00000271856.1","LINC01215"
"51422","ENSG00000271857.1","RP1-244F24.1"
"51423","ENSG00000271858.5","CYB561D2"
"51424","ENSG00000271860.7","RP11-436D23.1"
"51425","ENSG00000271862.1","RP11-343L5.2"
"51426","ENSG00000271868.1","RP11-1293J14.1"
"51427","ENSG00000271869.1","DCTN6-DT"
"51428","ENSG00000271870.1","RP11-97C16.1"
"51429","ENSG00000271871.1","AC005740.6"
"51430","ENSG00000271874.1","CTD-2024P10.2"
"51431","ENSG00000271880.1","RP11-96C23.5"
"51432","ENSG00000271882.1","KB-1410C5.5"
"51433","ENSG00000271886.1","MIR98"
"51434","ENSG00000271888.1","JARID2-DT"
"51435","ENSG00000271889.1","RP11-493E12.1"
"51436","ENSG00000271890.1","OR10AE1P"
"51437","ENSG00000271892.1","CTD-2228A4.1"
"51438","ENSG00000271893.1","RP11-762E8.1"
"51439","ENSG00000271894.1","RP11-482H16.1"
"51440","ENSG00000271897.1","RP11-679B17.2"
"51441","ENSG00000271898.1","MIR4791"
"51442","ENSG00000271899.1","MIR4466"
"51443","ENSG00000271900.1","RP11-1113L8.7"
"51444","ENSG00000271901.2","RP11-266E6.3"
"51445","ENSG00000271904.1","CTC-498M16.4"
"51446","ENSG00000271907.1","SNORA35B"
"51447","ENSG00000271911.1","RP11-532F6.5"
"51448","ENSG00000271913.7","TAGAP-AS1"
"51449","ENSG00000271914.1","RP4-789D17.5"
"51450","ENSG00000271916.1","RP11-884K10.6"
"51451","ENSG00000271917.1","RP11-506O24.2"
"51452","ENSG00000271918.1","CTD-2287O16.5"
"51453","ENSG00000271919.1","RP11-269G24.8"
"51454","ENSG00000271922.1","ENSG10010136497.1"
"51455","ENSG00000271923.1","RNU6-86P"
"51456","ENSG00000271924.1","RNA5SP108"
"51457","ENSG00000271926.1","CTD-2376I4.1"
"51458","ENSG00000271930.1","RP11-44N12.5"
"51459","ENSG00000271931.1","PNRC1-DT"
"51460","ENSG00000271932.1","RNU6-85P"
"51461","ENSG00000271933.1","RP11-338I21.1"
"51462","ENSG00000271934.2","OR2AS2P"
"51463","ENSG00000271936.1","RP11-443B20.1"
"51464","ENSG00000271937.1","RP11-424N24.2"
"51465","ENSG00000271938.1","RP11-589C21.6"
"51466","ENSG00000271943.2","AC098614.2"
"51467","ENSG00000271945.2","RP11-354K4.2"
"51468","ENSG00000271947.1","RP11-439M11.1"
"51469","ENSG00000271949.1","RP11-302M6.4"
"51470","ENSG00000271952.2","LINC01954"
"51471","ENSG00000271955.2","RP11-444A22.1"
"51472","ENSG00000271958.1","RP11-617D20.2"
"51473","ENSG00000271959.1","CTD-3064M3.7"
"51474","ENSG00000271963.1","CTD-2140B24.6"
"51475","ENSG00000271964.1","RP11-415F23.2"
"51476","ENSG00000271966.1","ARFGEF1-DT"
"51477","ENSG00000271967.1","RP11-134K13.4"
"51478","ENSG00000271968.2","ADAM6"
"51479","ENSG00000271969.1","U47924.29"
"51480","ENSG00000271971.1","CTD-2006H14.2"
"51481","ENSG00000271973.1","RP11-572O6.1"
"51482","ENSG00000271974.1","RDM1P4"
"51483","ENSG00000271976.1","RP11-884K10.7"
"51484","ENSG00000271977.1","AC226119.4"
"51485","ENSG00000271978.1","RP11-428J1.4"
"51486","ENSG00000271980.1","CTD-2256P15.4"
"51487","ENSG00000271981.1","RP11-573G6.8"
"51488","ENSG00000271982.1","SNORD58B"
"51489","ENSG00000271983.1","RP11-28H5.2"
"51490","ENSG00000271984.1","RP3-337O18.9"
"51491","ENSG00000271985.1","RP11-589B3.7"
"51492","ENSG00000271986.2","RN7SL827P"
"51493","ENSG00000271989.1","RP4-736L20.3"
"51494","ENSG00000271991.1","TTC32-DT"
"51495","ENSG00000271992.1","RP11-42O15.3"
"51496","ENSG00000271993.1","RP11-285J16.1"
"51497","ENSG00000271996.1","RP11-337N6.1"
"51498","ENSG00000271998.1","CTD-2199O4.7"
"51499","ENSG00000272002.1","RP11-557L19.1"
"51500","ENSG00000272004.1","RP11-345P4.10"
"51501","ENSG00000272006.1","RP11-583F2.6"
"51502","ENSG00000272008.1","RP11-393I2.4"
"51503","ENSG00000272009.1","RP1-313I6.12"
"51504","ENSG00000272010.1","CTD-3025N20.3"
"51505","ENSG00000272015.1","SNORA62"
"51506","ENSG00000272020.1","RNU1-30P"
"51507","ENSG00000272021.1","AC008592.8"
"51508","ENSG00000272023.1","AFF4-DT"
"51509","ENSG00000272024.1","RP11-546K22.3"
"51510","ENSG00000272025.1","SNORA74"
"51511","ENSG00000272027.2","RP11-529E15.1"
"51512","ENSG00000272028.1","RNU6-87P"
"51513","ENSG00000272030.1","RP1-178F15.4"
"51514","ENSG00000272031.3","ANKRD34A"
"51515","ENSG00000272033.1","RP11-52A20.2"
"51516","ENSG00000272034.1","SNORD14A"
"51517","ENSG00000272036.1","MIR139"
"51518","ENSG00000272037.1","KB-431C1.5"
"51519","ENSG00000272040.1","CTC-366B18.4"
"51520","ENSG00000272043.1","RP11-44N11.3"
"51521","ENSG00000272046.1","RP11-471M2.3"
"51522","ENSG00000272047.3","GTF2H5"
"51523","ENSG00000272049.1","RP11-480D4.6"
"51524","ENSG00000272050.1","RP13-379O24.3"
"51525","ENSG00000272051.1","Y_RNA"
"51526","ENSG00000272054.1","RP11-423P10.2"
"51527","ENSG00000272055.1","RNU6-6P"
"51528","ENSG00000272056.1","RP11-503P10.1"
"51529","ENSG00000272057.1","ANKH-DT"
"51530","ENSG00000272068.1","BCAN-AS1"
"51531","ENSG00000272070.1","AC005618.6"
"51532","ENSG00000272071.1","RP11-332J15.4"
"51533","ENSG00000272072.1","CTA-363E19.2"
"51534","ENSG00000272075.2","RN7SL828P"
"51535","ENSG00000272076.1","RP11-11C20.3"
"51536","ENSG00000272077.1","RP11-348P10.2"
"51537","ENSG00000272078.1","RP4-734G22.3"
"51538","ENSG00000272079.2","LA16c-380H5.5"
"51539","ENSG00000272080.1","MIR502"
"51540","ENSG00000272081.1","FCHO2-DT"
"51541","ENSG00000272084.1","RP5-1126H10.2"
"51542","ENSG00000272085.1","RP11-542A14.2"
"51543","ENSG00000272086.1","GOLPH3-DT"
"51544","ENSG00000272087.1","RP11-379F4.7"
"51545","ENSG00000272088.1","RP11-168F9.2"
"51546","ENSG00000272092.1","RP11-350N15.5"
"51547","ENSG00000272094.1","RP4-665J23.4"
"51548","ENSG00000272096.2","RN7SL715P"
"51549","ENSG00000272097.2","TMEM14B-DT"
"51550","ENSG00000272100.1","RP11-155O18.6"
"51551","ENSG00000272103.2","CTD-2653M23.3"
"51552","ENSG00000272104.1","XXcos-LUCA11.5"
"51553","ENSG00000272106.1","RP11-345P4.9"
"51554","ENSG00000272108.1","AC005754.8"
"51555","ENSG00000272109.2","CTD-2260A17.3"
"51556","ENSG00000272112.1","CTB-113P19.5"
"51557","ENSG00000272113.2","Y_RNA"
"51558","ENSG00000272114.1","RP1-261G23.7"
"51559","ENSG00000272115.1","GS1-393G12.14"
"51560","ENSG00000272121.1","RP4-555D20.4"
"51561","ENSG00000272123.1","CTD-2366F13.2"
"51562","ENSG00000272128.1","KB-1836B5.4"
"51563","ENSG00000272129.1","RP11-250B2.6"
"51564","ENSG00000272130.1","RP11-360I2.1"
"51565","ENSG00000272134.1","RP11-927P21.8"
"51566","ENSG00000272137.1","RP11-177G23.2"
"51567","ENSG00000272138.2","LINC01607"
"51568","ENSG00000272139.1","CTD-2544H17.2"
"51569","ENSG00000272140.2","RP11-574K11.29"
"51570","ENSG00000272141.1","RP11-465B22.8"
"51571","ENSG00000272142.4","LYRM4-AS1"
"51572","ENSG00000272143.1","FGF14-AS2"
"51573","ENSG00000272144.1","CTD-2035E11.5"
"51574","ENSG00000272145.1","NFYC-AS1"
"51575","ENSG00000272146.6","ARF4-AS1"
"51576","ENSG00000272148.1","RP11-195B17.1"
"51577","ENSG00000272149.1","RP11-627J17.1"
"51578","ENSG00000272150.5","NBPF25P"
"51579","ENSG00000272153.1","RP1-286D6.5"
"51580","ENSG00000272154.5","AC005754.7"
"51581","ENSG00000272155.1","RP11-707M3.3"
"51582","ENSG00000272156.1","RP11-477N3.1"
"51583","ENSG00000272157.1","CTD-2168K21.2"
"51584","ENSG00000272158.1","RP11-840I19.5"
"51585","ENSG00000272159.1","RP11-350N15.6"
"51586","ENSG00000272160.1","RNU4-5P"
"51587","ENSG00000272161.1","RP4-713A8.1"
"51588","ENSG00000272162.1","RP11-637O19.3"
"51589","ENSG00000272163.1","GS1-72M22.1"
"51590","ENSG00000272164.1","RP11-180P8.5"
"51591","ENSG00000272166.1","ENSG10010137505.1"
"51592","ENSG00000272167.2","PROX1-AS1"
"51593","ENSG00000272168.8","CASC15"
"51594","ENSG00000272170.1","KLC4-AS1"
"51595","ENSG00000272172.1","RP13-582O9.7"
"51596","ENSG00000272173.1","U47924.31"
"51597","ENSG00000272175.1","RP4-657D16.6"
"51598","ENSG00000272180.1","RP11-481J13.1"
"51599","ENSG00000272181.1","RP11-245J9.6"
"51600","ENSG00000272182.1","RP11-802O23.3"
"51601","ENSG00000272183.1","RP11-523H20.3"
"51602","ENSG00000272186.1","VPS11-DT"
"51603","ENSG00000272189.1","RP3-325F22.5"
"51604","ENSG00000272192.1","PDE7A-DT"
"51605","ENSG00000272195.1","RP11-156E8.1"
"51606","ENSG00000272196.2","H2AC19"
"51607","ENSG00000272197.2","RN7SL803P"
"51608","ENSG00000272202.1","RP11-157F20.3"
"51609","ENSG00000272203.1","AC004775.5"
"51610","ENSG00000272205.1","POU2F1-DT"
"51611","ENSG00000272209.1","RP3-500L14.2"
"51612","ENSG00000272211.1","RP11-347P5.1"
"51613","ENSG00000272215.1","U7"
"51614","ENSG00000272217.1","XXbac-BPG157A10.21"
"51615","ENSG00000272218.1","RP11-11N5.3"
"51616","ENSG00000272219.1","CTB-181H17.1"
"51617","ENSG00000272220.1","RP11-927P21.9"
"51618","ENSG00000272221.1","XXbac-BPG181B23.7"
"51619","ENSG00000272223.1","RP1-20C7.6"
"51620","ENSG00000272226.1","RP11-63G10.3"
"51621","ENSG00000272230.1","MIR3666"
"51622","ENSG00000272232.2","RN7SL726P"
"51623","ENSG00000272234.1","CTD-2325A15.5"
"51624","ENSG00000272235.1","RP11-22L13.1"
"51625","ENSG00000272236.1","XXbac-BPG170G13.32"
"51626","ENSG00000272237.1","ENSG10010134573.1"
"51627","ENSG00000272239.1","CTB-108O6.2"
"51628","ENSG00000272240.1","RP5-855D21.1"
"51629","ENSG00000272243.6","RP11-554D15.3"
"51630","ENSG00000272247.1","RP11-379F4.9"
"51631","ENSG00000272248.1","RP3-406P24.4"
"51632","ENSG00000272249.1","KB-1958F4.2"
"51633","ENSG00000272253.1","RNA5SP386"
"51634","ENSG00000272254.1","RP11-531A24.7"
"51635","ENSG00000272255.1","CTD-3224K15.3"
"51636","ENSG00000272256.1","RP11-489E7.4"
"51637","ENSG00000272259.5","LINC01749"
"51638","ENSG00000272262.1","RNU6-89P"
"51639","ENSG00000272263.1","RP11-767C1.2"
"51640","ENSG00000272264.1","RP11-92K15.3"
"51641","ENSG00000272265.1","CTD-2287O16.4"
"51642","ENSG00000272267.2","RP11-375N15.2"
"51643","ENSG00000272269.1","NUP153-AS1"
"51644","ENSG00000272273.1","IER3-AS1"
"51645","ENSG00000272274.2","LINC00551"
"51646","ENSG00000272275.1","RP11-791G15.2"
"51647","ENSG00000272277.1","RP1-40E16.12"
"51648","ENSG00000272279.1","RP11-157J24.2"
"51649","ENSG00000272281.6","TPTE2P2"
"51650","ENSG00000272282.1","LINC02084"
"51651","ENSG00000272288.6","ILRUN-AS1"
"51652","ENSG00000272293.1","RP11-91J19.3"
"51653","ENSG00000272296.1","SNORD96A"
"51654","ENSG00000272297.2","RP11-215A19.2"
"51655","ENSG00000272298.1","RP11-386M24.8"
"51656","ENSG00000272304.1","RP11-19C24.1"
"51657","ENSG00000272305.5","RP11-894J14.5"
"51658","ENSG00000272311.1","IFNL4P1"
"51659","ENSG00000272312.1","RP11-239L20.6"
"51660","ENSG00000272316.1","XXbac-BPGBPG55C20.2"
"51661","ENSG00000272319.2","AL022345.7"
"51662","ENSG00000272320.1","RP11-506K6.4"
"51663","ENSG00000272321.1","KB-1517D11.4"
"51664","ENSG00000272323.1","TTC23L-AS1"
"51665","ENSG00000272324.5","DAP-DT"
"51666","ENSG00000272325.2","NUDT3"
"51667","ENSG00000272328.1","RP4-594A5.1"
"51668","ENSG00000272329.1","RP11-65L19.4"
"51669","ENSG00000272330.1","AC002044.4"
"51670","ENSG00000272333.7","KMT2B"
"51671","ENSG00000272334.1","RP11-129K12.1"
"51672","ENSG00000272335.1","RP11-53O19.3"
"51673","ENSG00000272337.1","RNU6-90P"
"51674","ENSG00000272338.2","RP11-722E23.2"
"51675","ENSG00000272341.1","RP1-151F17.2"
"51676","ENSG00000272342.1","LINC01115"
"51677","ENSG00000272343.1","RP11-140I16.3"
"51678","ENSG00000272344.1","SNORD114-21"
"51679","ENSG00000272345.1","RP1-30M3.5"
"51680","ENSG00000272346.2","RP11-927P21.11"
"51681","ENSG00000272347.1","RP11-43F13.4"
"51682","ENSG00000272354.1","RP11-307L14.2"
"51683","ENSG00000272356.1","RP5-1112D6.8"
"51684","ENSG00000272359.1","RNU4-89P"
"51685","ENSG00000272360.1","RP11-359I18.5"
"51686","ENSG00000272361.2","GS1-166A23.2"
"51687","ENSG00000272362.1","RP4-781K5.9"
"51688","ENSG00000272366.1","RP11-573G6.10"
"51689","ENSG00000272368.2","RP4-605O3.4"
"51690","ENSG00000272369.1","RP11-446N19.1"
"51691","ENSG00000272370.1","RP11-307L14.1"
"51692","ENSG00000272371.1","RP11-25O10.2"
"51693","ENSG00000272372.1","RP11-441F2.5"
"51694","ENSG00000272374.1","RP3-329A5.8"
"51695","ENSG00000272375.1","RP11-51J9.6"
"51696","ENSG00000272379.1","RP1-257A7.5"
"51697","ENSG00000272380.1","MIR3976"
"51698","ENSG00000272381.2","LINC02664"
"51699","ENSG00000272382.1","CTD-2035E11.4"
"51700","ENSG00000272383.1","RP11-556O9.4"
"51701","ENSG00000272384.1","RP11-44N11.2"
"51702","ENSG00000272386.1","RP11-666A8.12"
"51703","ENSG00000272387.2","AL022345.11"
"51704","ENSG00000272391.6","POM121C"
"51705","ENSG00000272393.1","RNU6-92P"
"51706","ENSG00000272395.7","IFNL4"
"51707","ENSG00000272396.1","CTC-490G23.4"
"51708","ENSG00000272397.1","RP11-497D6.5"
"51709","ENSG00000272398.6","CD24"
"51710","ENSG00000272400.1","RP11-927P21.7"
"51711","ENSG00000272402.1","RP1-30M3.6"
"51712","ENSG00000272405.1","RP11-284F21.10"
"51713","ENSG00000272406.1","RP11-185E12.2"
"51714","ENSG00000272407.1","RP3-511B24.5"
"51715","ENSG00000272410.5","RP11-438J1.1"
"51716","ENSG00000272411.1","RP11-44B19.1"
"51717","ENSG00000272412.2","RN7SL778P"
"51718","ENSG00000272414.6","FAM47E-STBD1"
"51719","ENSG00000272416.1","CTD-2081C10.7"
"51720","ENSG00000272417.1","CTD-2199O4.6"
"51721","ENSG00000272418.1","RP11-762H8.4"
"51722","ENSG00000272419.6","LINC01145"
"51723","ENSG00000272420.1","RP4-740C4.7"
"51724","ENSG00000272425.1","RP11-363E6.4"
"51725","ENSG00000272426.1","RP11-108M9.6"
"51726","ENSG00000272428.1","RP11-704J17.5"
"51727","ENSG00000272430.1","LINC02637"
"51728","ENSG00000272431.1","ZNF454-DT"
"51729","ENSG00000272432.1","RP3-465N24.6"
"51730","ENSG00000272434.1","RP13-131K19.6"
"51731","ENSG00000272435.1","RNA5SP357"
"51732","ENSG00000272436.1","CUX2P1"
"51733","ENSG00000272438.1","RP11-54O7.16"
"51734","ENSG00000272439.1","RNU6-91P"
"51735","ENSG00000272442.2","RP11-444E17.6"
"51736","ENSG00000272443.1","OR13Z2P"
"51737","ENSG00000272444.1","RP11-1017G21.6"
"51738","ENSG00000272445.1","RNU6-84P"
"51739","ENSG00000272446.5","RP1-225E12.3"
"51740","ENSG00000272447.1","RP11-182L21.6"
"51741","ENSG00000272449.2","RP3-395M20.12"
"51742","ENSG00000272455.1","MRPL20-DT"
"51743","ENSG00000272456.1","CTD-2342N23.3"
"51744","ENSG00000272457.1","RP11-1070A24.2"
"51745","ENSG00000272458.1","MIR432"
"51746","ENSG00000272459.1","FAM193B-DT"
"51747","ENSG00000272460.1","SNORD115-40"
"51748","ENSG00000272461.1","RP11-689C9.1"
"51749","ENSG00000272462.3","U91328.19"
"51750","ENSG00000272463.1","RP11-532F6.3"
"51751","ENSG00000272465.1","RP1-136B1.1"
"51752","ENSG00000272468.1","RP1-86C11.7"
"51753","ENSG00000272469.2","RN7SL760P"
"51754","ENSG00000272472.1","RP11-95G17.2"
"51755","ENSG00000272473.1","AC006273.4"
"51756","ENSG00000272474.1","SNORD113-5"
"51757","ENSG00000272476.1","RP1-191J18.66"
"51758","ENSG00000272477.1","RP11-158G18.1"
"51759","ENSG00000272478.1","RP1-317E23.7"
"51760","ENSG00000272479.1","RP11-301G7.1"
"51761","ENSG00000272480.1","OR13Z3P"
"51762","ENSG00000272482.1","RP11-474O21.5"
"51763","ENSG00000272483.1","RP11-169K17.3"
"51764","ENSG00000272485.1","RP11-284J1.1"
"51765","ENSG00000272489.1","RP11-182L21.5"
"51766","ENSG00000272491.1","RP5-1024N4.4"
"51767","ENSG00000272494.1","OR1X1P"
"51768","ENSG00000272498.1","RP11-415F23.3"
"51769","ENSG00000272501.1","XXbac-BPG299F13.17"
"51770","ENSG00000272502.1","RP11-713M15.2"
"51771","ENSG00000272505.1","RP11-981G7.6"
"51772","ENSG00000272506.1","RP4-535B20.4"
"51773","ENSG00000272507.1","RNU6-88P"
"51774","ENSG00000272508.1","RP11-96C23.14"
"51775","ENSG00000272509.1","RP11-347C18.5"
"51776","ENSG00000272510.1","RP4-680D5.8"
"51777","ENSG00000272512.1","RP11-54O7.17"
"51778","ENSG00000272514.6","CFAP206"
"51779","ENSG00000272515.1","RP11-29P20.1"
"51780","ENSG00000272516.1","RP11-573G6.9"
"51781","ENSG00000272518.1","RP11-26J3.3"
"51782","ENSG00000272519.1","RP11-105N14.2"
"51783","ENSG00000272523.1","LINC01023"
"51784","ENSG00000272525.1","BTF3-DT"
"51785","ENSG00000272529.1","RP11-415F23.4"
"51786","ENSG00000272533.1","SNORA28"
"51787","ENSG00000272536.2","RN7SL840P"
"51788","ENSG00000272537.1","GS1-166A23.1"
"51789","ENSG00000272540.1","XXbac-BPG252P9.9"
"51790","ENSG00000272541.1","XXbac-BPGBPG55C20.1"
"51791","ENSG00000272542.1","RP11-255P5.2"
"51792","ENSG00000272543.1","MIR4787"
"51793","ENSG00000272545.1","CTC-527H23.4"
"51794","ENSG00000272549.1","LINC02538"
"51795","ENSG00000272551.1","RP11-324L17.1"
"51796","ENSG00000272554.1","RP11-317L10.1"
"51797","ENSG00000272555.1","RP11-459I19.1"
"51798","ENSG00000272556.2","GTF2IP13"
"51799","ENSG00000272558.1","U91328.21"
"51800","ENSG00000272559.1","OR51F3P"
"51801","ENSG00000272562.2","H3-3A-DT"
"51802","ENSG00000272563.1","RP11-480C16.1"
"51803","ENSG00000272564.1","RP11-548P2.2"
"51804","ENSG00000272566.1","RP11-462G22.2"
"51805","ENSG00000272567.1","RP11-73K9.3"
"51806","ENSG00000272568.6","CTB-113D17.1"
"51807","ENSG00000272569.1","OR5BL1P"
"51808","ENSG00000272572.1","RP11-179B2.2"
"51809","ENSG00000272573.6","MUSTN1"
"51810","ENSG00000272574.1","RP11-359K18.4"
"51811","ENSG00000272575.7","LINC02098"
"51812","ENSG00000272576.1","RP11-365H22.2"
"51813","ENSG00000272578.5","AP000347.2"
"51814","ENSG00000272582.1","RP5-1039K5.17"
"51815","ENSG00000272583.1","RP11-344P13.6"
"51816","ENSG00000272588.1","RP11-440L14.4"
"51817","ENSG00000272589.1","ZSWIM8-AS1"
"51818","ENSG00000272592.1","RP11-63A2.2"
"51819","ENSG00000272595.2","OR10AH1P"
"51820","ENSG00000272597.1","RP11-446H18.6"
"51821","ENSG00000272599.2","RP11-152N13.16"
"51822","ENSG00000272600.1","AC007308.7"
"51823","ENSG00000272601.1","RP11-155G14.5"
"51824","ENSG00000272602.6","ZNF595"
"51825","ENSG00000272604.1","RP11-251G23.5"
"51826","ENSG00000272606.1","PPP4R3B-DT"
"51827","ENSG00000272609.1","RP11-461M2.2"
"51828","ENSG00000272610.1","MAGI1-IT1"
"51829","ENSG00000272617.3","RP11-343C2.12"
"51830","ENSG00000272619.1","FAM131B-AS1"
"51831","ENSG00000272620.2","AFAP1-AS1"
"51832","ENSG00000272622.2","RP11-395N3.2"
"51833","ENSG00000272625.1","RP11-737O24.5"
"51834","ENSG00000272626.1","RP11-468N14.13"
"51835","ENSG00000272627.1","RP11-354E23.5"
"51836","ENSG00000272630.1","RP11-344N10.5"
"51837","ENSG00000272631.1","RP11-359E3.4"
"51838","ENSG00000272632.1","RP11-362F19.3"
"51839","ENSG00000272634.2","OR51F5P"
"51840","ENSG00000272636.4","DOC2B"
"51841","ENSG00000272638.1","GS1-114I9.1"
"51842","ENSG00000272639.1","RP11-66B24.8"
"51843","ENSG00000272642.2","CTD-2234N14.1"
"51844","ENSG00000272645.3","GTF2IP20"
"51845","ENSG00000272646.1","RP11-188P17.2"
"51846","ENSG00000272647.3","GS1-259H13.13"
"51847","ENSG00000272650.1","RP11-571I18.4"
"51848","ENSG00000272654.1","RP11-422P24.11"
"51849","ENSG00000272655.2","POLR2J4"
"51850","ENSG00000272656.1","RP11-219D15.3"
"51851","ENSG00000272657.1","AP000320.7"
"51852","ENSG00000272660.1","RP11-145M9.6"
"51853","ENSG00000272661.1","RP4-548D19.3"
"51854","ENSG00000272662.1","TIMMDC1-DT"
"51855","ENSG00000272663.1","PPP1R21-DT"
"51856","ENSG00000272664.1","OR51C4P"
"51857","ENSG00000272666.1","KLHDC7B-DT"
